vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount,puYear,puMonth
VTS,2012-03-13T19:32:00.000+0000,2012-03-13T19:40:00.000+0000,4,1.24,null,null,-73.991115,40.72395,-73.979665,40.71457,1,null,CRD,6.1,1,0.5,null,1.42,0,9.02,2012,3
VTS,2012-03-14T15:46:00.000+0000,2012-03-14T16:06:00.000+0000,1,4.67,null,null,-74.0055,40.745942,-73.958315,40.783182,1,null,CSH,14.1,0,0.5,null,0,0,14.6,2012,3
VTS,2012-03-11T09:40:00.000+0000,2012-03-11T09:48:00.000+0000,1,1.44,null,null,-73.869498,40.772252,-73.869498,40.772252,1,null,CRD,6.1,0,0.5,null,1.22,0,7.82,2012,3
VTS,2012-03-16T14:43:00.000+0000,2012-03-16T14:55:00.000+0000,3,1.84,null,null,-73.985825,40.759847,-73.985825,40.759847,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
CMT,2012-03-01T14:19:20.000+0000,2012-03-01T14:37:27.000+0000,1,2.9,null,null,-73.976621,40.750574,-73.989218,40.776778,1,N,CRD,11.7,0,0.5,null,3.05,0,15.25,2012,3
VTS,2012-03-15T12:51:00.000+0000,2012-03-15T13:02:00.000+0000,2,1.65,null,null,-74.00101,40.71864,-74.00101,40.71864,1,null,CRD,7.7,0,0.5,null,1.54,0,9.74,2012,3
VTS,2012-03-05T11:19:00.000+0000,2012-03-05T11:38:00.000+0000,5,6.87,null,null,-74.009852,40.720347,-73.976545,40.751638,1,null,CRD,18.9,0,0.5,null,3,0,22.4,2012,3
VTS,2012-03-17T00:51:00.000+0000,2012-03-17T01:07:00.000+0000,1,3.3,null,null,-73.991978,40.723907,-73.995568,40.6877,1,null,CRD,11.7,0.5,0.5,null,0,0,12.7,2012,3
VTS,2012-03-08T17:35:00.000+0000,2012-03-08T18:05:00.000+0000,1,7.8,null,null,-73.988907,40.693567,-74.02747,40.632272,1,null,CRD,20.5,1,0.5,null,3,0,25,2012,3
VTS,2012-03-17T09:47:00.000+0000,2012-03-17T09:52:00.000+0000,1,1.22,null,null,-73.96,40.762242,-73.955747,40.77633,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-09T10:46:00.000+0000,2012-03-09T10:53:00.000+0000,6,1.35,null,null,-73.986372,40.756747,-73.997308,40.760247,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-21T20:31:00.000+0000,2012-03-21T20:36:00.000+0000,1,0.98,null,null,-73.971227,40.758497,-73.978073,40.748782,1,null,CRD,4.9,0.5,0.5,null,2,0,7.9,2012,3
VTS,2012-03-09T08:34:00.000+0000,2012-03-09T08:39:00.000+0000,1,1.34,null,null,-74.025482,40.747397,-74.03202,40.729515,1,null,CRD,5.7,0,0.5,null,1.14,0,7.34,2012,3
VTS,2012-03-08T20:28:00.000+0000,2012-03-08T20:36:00.000+0000,1,1.92,null,null,-73.979843,40.752455,-73.9789,40.772593,1,null,CRD,7.3,0.5,0.5,null,1.56,0,9.86,2012,3
VTS,2012-03-10T20:47:00.000+0000,2012-03-10T21:09:00.000+0000,1,10.94,null,null,-73.948547,40.784835,-74.008682,40.742088,1,null,CRD,26.1,0.5,0.5,null,2.5,0,29.6,2012,3
VTS,2012-03-23T18:26:00.000+0000,2012-03-23T18:32:00.000+0000,6,1.27,null,null,-73.975185,40.762687,-73.960898,40.77162,1,null,CRD,5.7,1,0.5,null,1,0,8.2,2012,3
VTS,2012-03-10T23:41:00.000+0000,2012-03-10T23:58:00.000+0000,1,3.54,null,null,-73.999898,40.730275,-73.982025,40.7738,1,null,CRD,11.7,0.5,0.5,null,2,0,14.7,2012,3
VTS,2012-03-23T14:51:00.000+0000,2012-03-23T14:56:00.000+0000,1,0.69,null,null,-73.954963,40.777775,-73.961403,40.774567,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-03-10T23:55:00.000+0000,2012-03-11T00:10:00.000+0000,1,2.3,null,null,-73.9431,40.711727,-73.951128,40.723945,1,null,CSH,9.7,0.5,0.5,null,0,0,10.7,2012,3
VTS,2012-03-13T11:49:00.000+0000,2012-03-13T12:06:00.000+0000,1,1.2,null,null,-73.976278,40.750493,-73.987535,40.758128,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
VTS,2012-03-05T15:39:00.000+0000,2012-03-05T15:53:00.000+0000,4,2.51,null,null,-73.967362,40.76112,-73.951862,40.791252,1,null,CRD,9.7,0,0.5,null,1.94,0,12.14,2012,3
VTS,2012-03-23T21:05:00.000+0000,2012-03-23T21:11:00.000+0000,5,1.04,null,null,-73.977413,40.752478,-73.980692,40.762317,1,null,CSH,5.3,0.5,0.5,null,0,0,6.3,2012,3
CMT,2012-03-04T12:11:25.000+0000,2012-03-04T12:22:22.000+0000,1,2,null,null,-73.98675,40.766495,-73.958275,40.764455,1,N,CSH,8.1,0,0.5,null,0,0,8.6,2012,3
VTS,2012-03-21T16:44:00.000+0000,2012-03-21T16:56:00.000+0000,1,1.72,null,null,0,0,0,0,1,null,CSH,8.1,1,0.5,null,0,0,9.6,2012,3
CMT,2012-03-02T23:24:52.000+0000,2012-03-02T23:50:17.000+0000,1,4.7,null,null,-73.997298,40.722581,-73.951793,40.7711,1,N,CRD,16.5,0.5,0.5,null,3,0,20.5,2012,3
VTS,2012-03-15T15:20:00.000+0000,2012-03-15T15:26:00.000+0000,1,1.19,null,null,-73.992438,40.74992,0,0,1,null,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-07T07:18:00.000+0000,2012-03-07T07:30:00.000+0000,5,1.18,null,null,-73.972542,40.745142,-73.984387,40.742477,1,null,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-13T20:01:00.000+0000,2012-03-13T20:06:00.000+0000,1,2.36,null,null,-73.92583,40.744247,-73.960985,40.759897,1,null,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
VTS,2012-03-11T20:14:00.000+0000,2012-03-11T20:23:00.000+0000,1,2.17,null,null,-73.991942,40.75038,-73.984925,40.728003,1,null,CRD,7.7,0.5,0.5,null,2.46,0,11.16,2012,3
VTS,2012-03-17T19:21:00.000+0000,2012-03-17T19:35:00.000+0000,3,3.7,null,null,-73.978278,40.783198,-73.982657,40.744905,1,null,CSH,11.3,0,0.5,null,0,0,11.8,2012,3
VTS,2012-03-16T02:15:00.000+0000,2012-03-16T02:17:00.000+0000,6,0.61,null,null,-73.978685,40.747497,-73.978685,40.747497,1,null,CRD,4.1,0.5,0.5,null,1.15,0,6.25,2012,3
VTS,2012-03-12T17:06:00.000+0000,2012-03-12T17:28:00.000+0000,1,3.05,null,null,-73.983622,40.773415,-73.999895,40.73823,1,null,CRD,12.9,1,0.5,null,2.5,0,16.9,2012,3
VTS,2012-03-08T18:15:00.000+0000,2012-03-08T18:27:00.000+0000,1,1.98,null,null,-73.9814,40.746642,-73.977875,40.725585,1,null,CRD,8.5,1,0.5,null,1,0,11,2012,3
VTS,2012-03-19T11:53:00.000+0000,2012-03-19T11:56:00.000+0000,1,0.61,null,null,-73.97351,40.784597,-73.977933,40.778595,1,null,CSH,3.7,0,0.5,null,0,0,4.2,2012,3
VTS,2012-03-16T22:37:00.000+0000,2012-03-16T22:44:00.000+0000,4,1.16,null,null,-73.982887,40.76765,-73.972947,40.780305,1,null,CRD,6.1,0.5,0.5,null,1.32,0,8.42,2012,3
VTS,2012-03-21T19:18:00.000+0000,2012-03-21T19:40:00.000+0000,1,11.43,null,null,-73.997252,40.713432,-73.917127,40.780195,1,null,CRD,27.3,1,0.5,null,5.66,0,34.46,2012,3
VTS,2012-03-03T05:04:00.000+0000,2012-03-03T05:25:00.000+0000,2,10.27,null,null,-73.884828,40.747622,-73.906772,40.848757,1,null,CSH,24.9,0.5,0.5,null,0,4.8,30.7,2012,3
VTS,2012-03-08T14:41:00.000+0000,2012-03-08T15:04:00.000+0000,5,3.23,null,null,-73.956238,40.78474,-73.989745,40.756757,1,null,CRD,13.3,0,0.5,null,3.32,0,17.12,2012,3
VTS,2012-03-08T09:47:00.000+0000,2012-03-08T09:51:00.000+0000,1,0.61,null,null,-73.980243,40.745225,-73.98233,40.73853,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-18T06:52:00.000+0000,2012-03-18T06:59:00.000+0000,5,1.06,null,null,-73.9883,40.75501,-73.983737,40.74385,1,null,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-06T11:41:00.000+0000,2012-03-06T11:51:00.000+0000,1,3.6,null,null,-73.981438,40.73296,-74.003375,40.710832,1,null,CRD,10.5,0,0.5,null,2.1,0,13.1,2012,3
VTS,2012-03-23T19:50:00.000+0000,2012-03-23T20:24:00.000+0000,5,21.43,null,null,-73.783752,40.648658,-73.9899,40.691312,1,null,CRD,46.1,1,0.5,null,9.42,0,57.02,2012,3
CMT,2012-03-04T00:38:24.000+0000,2012-03-04T00:43:58.000+0000,1,1.2,null,null,-73.991338,40.744673,-73.992417,40.7585,1,N,CRD,5.7,0.5,0.5,null,3.3,0,10,2012,3
VTS,2012-03-18T17:15:00.000+0000,2012-03-18T17:23:00.000+0000,1,1.23,null,null,-73.967183,40.763575,-73.953655,40.767057,1,null,CRD,6.1,0,0.5,null,1.4,0,8,2012,3
VTS,2012-03-02T23:58:00.000+0000,2012-03-03T00:05:00.000+0000,5,1.28,null,null,-73.990273,40.759078,-73.974377,40.748963,1,null,CSH,5.7,0.5,0.5,null,0,0,6.7,2012,3
VTS,2012-03-13T18:53:00.000+0000,2012-03-13T18:56:00.000+0000,5,0.4,null,null,-73.955343,40.780115,-73.957213,40.784313,1,null,CSH,3.3,1,0.5,null,0,0,4.8,2012,3
VTS,2012-03-05T21:39:00.000+0000,2012-03-05T21:58:00.000+0000,5,4.54,null,null,-73.986367,40.757987,-73.928022,40.736723,1,null,CSH,14.1,0.5,0.5,null,0,0,15.1,2012,3
VTS,2012-03-25T17:52:00.000+0000,2012-03-25T18:00:00.000+0000,1,0.98,null,null,-73.98146,40.7604,-73.96675,40.757388,1,null,CRD,6.1,0,0.5,null,1,0,7.6,2012,3
CMT,2012-03-01T20:16:54.000+0000,2012-03-01T20:36:11.000+0000,1,3.3,null,null,-73.968325,40.799915,-73.990299,40.757391,1,N,CRD,12.9,0.5,0.5,null,1,0,14.9,2012,3
VTS,2012-03-25T19:51:00.000+0000,2012-03-25T20:09:00.000+0000,1,4.6,null,null,-74.002112,40.740292,-73.950737,40.771435,1,null,CRD,13.7,0,0.5,null,3.42,0,17.62,2012,3
VTS,2012-03-05T05:16:00.000+0000,2012-03-05T05:24:00.000+0000,1,2.93,null,null,-73.994005,40.751307,-73.959573,40.763205,1,null,CRD,8.9,0.5,0.5,null,1.25,0,11.15,2012,3
VTS,2012-03-12T14:50:00.000+0000,2012-03-12T15:00:00.000+0000,1,1.51,null,null,-73.956087,40.778868,-73.967853,40.760205,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
VTS,2012-03-06T12:39:00.000+0000,2012-03-06T13:03:00.000+0000,4,14.54,null,null,-73.873223,40.77397,-74.009647,40.709132,1,null,CRD,32.5,0,0.5,null,6.5,4.8,44.3,2012,3
VTS,2012-03-17T12:51:00.000+0000,2012-03-17T13:09:00.000+0000,2,4.72,null,null,-74.01393,40.709333,-73.988803,40.759352,1,null,CSH,14.1,0,0.5,null,0,0,14.6,2012,3
CMT,2012-03-04T04:23:15.000+0000,2012-03-04T04:34:54.000+0000,1,2.2,null,null,-73.959248,40.716463,-73.942147,40.701047,1,N,CSH,8.9,0.5,0.5,null,0,0,9.9,2012,3
VTS,2012-03-19T12:09:00.000+0000,2012-03-19T12:36:00.000+0000,1,16.98,null,null,-73.777132,40.646435,-73.97915,40.746957,2,null,CRD,45,0,0.5,null,11.25,4.8,61.55,2012,3
VTS,2012-03-07T00:28:00.000+0000,2012-03-07T00:39:00.000+0000,1,4.08,null,null,-73.98395,40.721305,-73.984405,40.759167,1,null,CRD,11.7,0.5,0.5,null,2.44,0,15.14,2012,3
VTS,2012-03-16T11:27:00.000+0000,2012-03-16T11:31:00.000+0000,1,1.41,null,null,-73.900537,40.768977,-73.909478,40.782005,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
CMT,2012-03-04T01:23:47.000+0000,2012-03-04T01:38:02.000+0000,2,2,null,null,-73.992364,40.725203,-73.980023,40.748899,1,N,CRD,9.3,0.5,0.5,null,1,0,11.3,2012,3
VTS,2012-03-25T03:10:00.000+0000,2012-03-25T03:31:00.000+0000,1,8.96,null,null,-74.003187,40.73888,-73.939195,40.84215,1,null,CSH,22.5,0.5,0.5,null,0,0,23.5,2012,3
VTS,2012-03-06T21:19:00.000+0000,2012-03-06T21:25:00.000+0000,1,0.78,null,null,-73.893203,40.687578,-73.893218,40.68943,1,null,CRD,4.9,0.5,0.5,null,1.08,0,6.98,2012,3
VTS,2012-03-18T20:46:00.000+0000,2012-03-18T20:53:00.000+0000,1,0.7,null,null,-73.991787,40.749712,-73.983502,40.744752,1,null,CRD,5.3,0.5,0.5,null,1,0,7.3,2012,3
VTS,2012-03-09T00:28:00.000+0000,2012-03-09T00:41:00.000+0000,2,2.7,null,null,-73.983012,40.696755,-74.005363,40.726375,1,null,CRD,10.1,0.5,0.5,null,2.12,0,13.22,2012,3
VTS,2012-03-21T10:17:00.000+0000,2012-03-21T10:20:00.000+0000,5,0.61,null,null,-73.97982,40.751578,-73.984993,40.74692,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-08T12:25:00.000+0000,2012-03-08T12:36:00.000+0000,1,2.09,null,null,-73.962462,40.768717,-73.966367,40.793442,1,null,CRD,8.5,0,0.5,null,2.12,0,11.12,2012,3
VTS,2012-03-19T23:18:00.000+0000,2012-03-19T23:27:00.000+0000,5,2.22,null,null,-73.94977,40.780463,-73.977915,40.778597,1,null,CRD,8.1,0.5,0.5,null,2.15,0,11.25,2012,3
VTS,2012-03-14T22:02:00.000+0000,2012-03-14T22:10:00.000+0000,2,1.72,null,null,-73.982992,40.766107,-73.961102,40.770027,1,null,CRD,7.3,0.5,0.5,null,1.25,0,9.55,2012,3
VTS,2012-03-18T14:33:00.000+0000,2012-03-18T14:47:00.000+0000,1,1.99,null,null,-73.9821,40.7565,-74.002905,40.760583,1,null,CSH,9.3,0,0.5,null,0,0,9.8,2012,3
VTS,2012-03-01T19:18:00.000+0000,2012-03-01T19:35:00.000+0000,1,4.25,null,null,-73.937892,40.8038,-73.949027,40.828302,1,null,CSH,12.9,1,0.5,null,0,0,14.4,2012,3
VTS,2012-03-08T16:25:00.000+0000,2012-03-08T16:43:00.000+0000,1,5.24,null,null,-73.978753,40.719768,-73.952435,40.78069,1,null,CSH,14.5,1,0.5,null,0,0,16,2012,3
VTS,2012-03-15T10:57:00.000+0000,2012-03-15T11:17:00.000+0000,1,2.99,null,null,-73.998498,40.71989,-73.978432,40.756872,1,null,CSH,12.1,0,0.5,null,0,0,12.6,2012,3
VTS,2012-03-23T14:15:00.000+0000,2012-03-23T14:28:00.000+0000,1,2.27,null,null,-73.954395,40.789965,-73.976328,40.764037,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
VTS,2012-03-09T10:03:00.000+0000,2012-03-09T10:17:00.000+0000,2,1.71,null,null,-73.95202,40.784367,-73.954717,40.765847,1,null,CRD,8.9,0,0.5,null,1.78,0,11.18,2012,3
VTS,2012-03-12T23:09:00.000+0000,2012-03-12T23:19:00.000+0000,5,2.9,null,null,-73.97643,40.765285,-73.945353,40.790815,1,null,CSH,8.9,0.5,0.5,null,0,0,9.9,2012,3
VTS,2012-03-08T22:46:00.000+0000,2012-03-08T23:03:00.000+0000,2,3.82,null,null,-74.004983,40.740805,-73.963492,40.755847,1,null,CSH,12.5,0.5,0.5,null,0,0,13.5,2012,3
VTS,2012-03-18T13:18:00.000+0000,2012-03-18T13:32:00.000+0000,1,5.62,null,null,-73.94881,40.781837,-73.917287,40.773205,1,null,CRD,14.9,0,0.5,null,4.47,4.8,24.67,2012,3
VTS,2012-03-10T19:34:00.000+0000,2012-03-10T19:49:00.000+0000,2,3.38,null,null,-74.006223,40.734325,-73.983682,40.773608,1,null,CRD,10.9,0,0.5,null,2.18,0,13.58,2012,3
VTS,2012-03-14T21:25:00.000+0000,2012-03-14T21:36:00.000+0000,1,2.21,null,null,-73.969175,40.761165,-73.980675,40.782505,1,null,CRD,8.5,0.5,0.5,null,1.8,0,11.3,2012,3
VTS,2012-03-11T01:06:00.000+0000,2012-03-11T01:20:00.000+0000,1,2.77,null,null,0,0,0,0,1,null,CRD,10.5,0.5,0.5,null,2.75,0,14.25,2012,3
VTS,2012-03-18T11:23:00.000+0000,2012-03-18T11:28:00.000+0000,4,0.8,null,null,-73.99001,40.741933,-73.981093,40.735682,1,null,CSH,4.5,0,0.5,null,0,0,5,2012,3
VTS,2012-03-14T08:43:00.000+0000,2012-03-14T08:46:00.000+0000,1,0.63,null,null,-73.95331,40.788482,-73.95535,40.782992,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-22T09:22:00.000+0000,2012-03-22T09:35:00.000+0000,1,1.88,null,null,-73.97041,40.767852,-73.98725,40.749622,1,null,CSH,8.5,0,0.5,null,0,0,9,2012,3
CMT,2012-03-01T05:59:45.000+0000,2012-03-01T06:01:51.000+0000,2,0.7,null,null,-73.986762,40.72565,-73.990123,40.732647,1,N,CSH,3.7,0.5,0.5,null,0,0,4.7,2012,3
VTS,2012-03-08T23:53:00.000+0000,2012-03-09T00:07:00.000+0000,1,4.96,null,null,-73.998562,40.764357,-73.943832,40.792597,1,null,CRD,14.1,0.5,0.5,null,2.92,0,18.02,2012,3
VTS,2012-03-16T19:01:00.000+0000,2012-03-16T19:25:00.000+0000,6,6.43,null,null,-73.977785,40.786792,-74.01439,40.70824,1,null,CSH,18.9,1,0.5,null,0,0,20.4,2012,3
VTS,2012-03-22T19:24:00.000+0000,2012-03-22T19:36:00.000+0000,1,2.97,null,null,-74.005702,40.70608,-73.994102,40.741082,1,null,CRD,9.7,1,0.5,null,2.14,0,13.34,2012,3
VTS,2012-03-02T19:07:00.000+0000,2012-03-02T19:19:00.000+0000,2,2.37,null,null,-73.947645,40.775092,-73.970525,40.752217,1,null,CSH,9.3,1,0.5,null,0,0,10.8,2012,3
VTS,2012-03-18T14:32:00.000+0000,2012-03-18T14:38:00.000+0000,3,1.14,null,null,-73.988785,40.749413,-73.974062,40.756572,1,null,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-10T10:20:00.000+0000,2012-03-10T10:32:00.000+0000,5,3.17,null,null,-73.9982,40.729497,-73.973845,40.76377,1,null,CSH,9.7,0,0.5,null,0,0,10.2,2012,3
VTS,2012-03-11T19:12:00.000+0000,2012-03-11T19:16:00.000+0000,1,1.04,null,null,-73.964013,40.773825,-73.954057,40.7838,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-03-02T09:03:00.000+0000,2012-03-02T09:10:00.000+0000,1,1.21,null,null,-74.002825,40.735727,-73.987708,40.74128,1,null,CRD,5.7,0,0.5,null,1.42,0,7.62,2012,3
VTS,2012-03-16T11:15:00.000+0000,2012-03-16T11:26:00.000+0000,6,0.92,null,null,-73.993425,40.738462,-73.99041,40.748827,1,null,CRD,6.9,0,0.5,null,1,0,8.4,2012,3
VTS,2012-03-05T07:51:00.000+0000,2012-03-05T07:56:00.000+0000,1,0.57,null,null,-73.984005,40.745098,-73.974917,40.74145,1,null,CSH,4.5,0,0.5,null,0,0,5,2012,3
VTS,2012-03-13T22:36:00.000+0000,2012-03-13T22:57:00.000+0000,5,10.59,null,null,-73.870938,40.773702,-73.972333,40.758753,1,null,CRD,25.3,0.5,0.5,null,7.74,4.8,38.84,2012,3
VTS,2012-03-02T23:58:00.000+0000,2012-03-03T00:08:00.000+0000,1,0.72,null,null,-74.004102,40.73881,-74.00589,40.738772,1,null,CRD,6.1,0.5,0.5,null,2,0,9.1,2012,3
VTS,2012-03-18T09:46:00.000+0000,2012-03-18T09:51:00.000+0000,2,1.21,null,null,-73.97768,40.757808,-73.98678,40.742727,1,null,CRD,5.3,0,0.5,null,1,0,6.8,2012,3
VTS,2012-03-06T09:05:00.000+0000,2012-03-06T09:21:00.000+0000,6,5.71,null,null,-73.961197,40.760257,-74.002402,40.708997,1,null,CRD,15.3,0,0.5,null,0.5,0,16.3,2012,3
VTS,2012-03-18T09:54:00.000+0000,2012-03-18T09:57:00.000+0000,3,0.62,null,null,-73.96107,40.80165,-73.960457,40.797492,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-18T14:16:00.000+0000,2012-03-18T14:52:00.000+0000,2,10.64,null,null,-73.963227,40.774037,-73.967607,40.67289,1,null,CSH,28.9,0,0.5,null,0,0,29.4,2012,3
VTS,2012-03-23T21:02:00.000+0000,2012-03-23T21:20:00.000+0000,1,4.41,null,null,0,0,0,0,1,null,CRD,13.7,0.5,0.5,null,1.1,0,15.8,2012,3
VTS,2012-03-15T17:40:00.000+0000,2012-03-15T17:47:00.000+0000,3,1.78,null,null,-73.953332,40.788245,-73.954892,40.805902,1,null,CSH,6.5,1,0.5,null,0,0,8,2012,3
VTS,2012-03-13T22:13:00.000+0000,2012-03-13T22:38:00.000+0000,2,3.89,null,null,-74.015985,40.732432,-73.96667,40.682093,1,null,CSH,14.9,0.5,0.5,null,0,0,15.9,2012,3
VTS,2012-03-10T21:13:00.000+0000,2012-03-10T21:18:00.000+0000,1,0.77,null,null,-73.999267,40.739235,-73.990043,40.739372,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-13T22:14:00.000+0000,2012-03-13T22:18:00.000+0000,5,1.34,null,null,-73.972837,40.749167,-73.98634,40.737097,1,null,CRD,5.3,0.5,0.5,null,1.16,0,7.46,2012,3
VTS,2012-03-10T03:33:00.000+0000,2012-03-10T03:34:00.000+0000,1,0.19,null,null,-73.987145,40.72924,-73.988887,40.73087,1,null,CSH,2.9,0.5,0.5,null,0,0,3.9,2012,3
VTS,2012-03-23T16:33:00.000+0000,2012-03-23T16:43:00.000+0000,1,1.15,null,null,-73.973853,40.757603,-73.961902,40.768785,1,null,CSH,6.9,1,0.5,null,0,0,8.4,2012,3
CMT,2012-03-02T14:53:29.000+0000,2012-03-02T15:04:18.000+0000,1,1.5,null,null,-73.962257,40.779192,-73.976711,40.759293,1,N,CSH,7.7,0,0.5,null,0,0,8.2,2012,3
VTS,2012-03-25T16:53:00.000+0000,2012-03-25T16:59:00.000+0000,1,1.32,null,null,-73.98234,40.775132,-73.975627,40.78864,1,null,CRD,5.7,0,0.5,null,1.14,0,7.34,2012,3
VTS,2012-03-08T20:08:00.000+0000,2012-03-08T20:29:00.000+0000,1,7.26,null,null,0,0,0,0,1,null,CRD,18.9,0.5,0.5,null,3,0,22.9,2012,3
VTS,2012-03-17T18:41:00.000+0000,2012-03-17T18:51:00.000+0000,5,1.42,null,null,-74.001462,40.730853,-73.980125,40.726937,1,null,CRD,6.9,0,0.5,null,1,0,8.4,2012,3
VTS,2012-03-07T18:05:00.000+0000,2012-03-07T18:12:00.000+0000,5,1.1,null,null,-73.957178,40.785833,-73.967345,40.77183,1,null,CSH,5.7,1,0.5,null,0,0,7.2,2012,3
VTS,2012-03-20T08:11:00.000+0000,2012-03-20T08:17:00.000+0000,5,1.21,null,null,-73.997732,40.756627,-73.985025,40.764558,1,null,CRD,5.7,0,0.5,null,1.42,0,7.62,2012,3
CMT,2012-03-02T08:34:00.000+0000,2012-03-02T08:42:27.000+0000,1,1.4,null,null,-73.981638,40.763193,-73.999733,40.755061,1,N,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-18T22:15:00.000+0000,2012-03-18T22:22:00.000+0000,1,2.25,null,null,-73.986005,40.756797,-73.965258,40.771957,1,null,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
VTS,2012-03-17T09:18:00.000+0000,2012-03-17T09:32:00.000+0000,1,3.71,null,null,-73.955225,40.780275,-73.988852,40.734912,1,null,CSH,10.9,0,0.5,null,0,0,11.4,2012,3
VTS,2012-03-20T14:07:00.000+0000,2012-03-20T14:17:00.000+0000,5,1.86,null,null,-73.987837,40.769628,-73.993012,40.74845,1,null,CRD,7.7,0,0.5,null,1,0,9.2,2012,3
VTS,2012-03-11T03:18:00.000+0000,2012-03-11T03:27:00.000+0000,1,2.29,null,null,-73.982623,40.739485,-74.005452,40.727502,1,null,CSH,8.1,0.5,0.5,null,0,0,9.1,2012,3
VTS,2012-03-18T00:48:00.000+0000,2012-03-18T01:04:00.000+0000,1,3.78,null,null,-73.988083,40.719945,-73.99586,40.759075,1,null,CRD,12.5,0.5,0.5,null,2.6,0,16.1,2012,3
VTS,2012-03-09T06:06:00.000+0000,2012-03-09T06:10:00.000+0000,1,1.46,null,null,-74.001857,40.740677,-74.0023,40.72454,1,null,CRD,5.7,0,0.5,null,2,0,8.2,2012,3
VTS,2012-03-12T17:56:00.000+0000,2012-03-12T18:05:00.000+0000,6,1.44,null,null,-73.981503,40.758752,-73.98684,40.745212,1,null,CRD,6.5,1,0.5,null,1.5,0,9.5,2012,3
VTS,2012-03-14T09:27:00.000+0000,2012-03-14T09:29:00.000+0000,3,0.18,null,null,-73.971413,40.758333,-73.972817,40.755853,1,null,CSH,3.3,0,0.5,null,0,0,3.8,2012,3
VTS,2012-03-16T11:18:00.000+0000,2012-03-16T11:31:00.000+0000,5,6.72,null,null,-73.951828,40.766365,-74.011273,40.703868,1,null,CRD,16.5,0,0.5,null,3.3,0,20.3,2012,3
CMT,2012-03-02T01:37:27.000+0000,2012-03-02T01:48:51.000+0000,2,2.4,null,null,-73.989817,40.741638,-73.990782,40.715734,1,N,CSH,8.5,0.5,0.5,null,0,0,9.5,2012,3
VTS,2012-03-21T09:35:00.000+0000,2012-03-21T09:50:00.000+0000,2,2.14,null,null,-74.008147,40.738068,-74.012548,40.71895,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
CMT,2012-03-01T08:16:06.000+0000,2012-03-01T08:23:48.000+0000,1,1,null,null,-73.967505,40.752357,-73.982499,40.758489,1,N,CRD,5.7,0,0.5,null,1.5,0,7.7,2012,3
VTS,2012-03-23T12:07:00.000+0000,2012-03-23T12:21:00.000+0000,5,2.02,null,null,-73.979222,40.737205,-74.003698,40.72696,1,null,CSH,9.3,0,0.5,null,0,0,9.8,2012,3
CMT,2012-03-03T02:25:17.000+0000,2012-03-03T02:30:07.000+0000,2,1.6,null,null,-73.982524,40.739821,-73.974695,40.75749,1,N,CSH,5.7,0.5,0.5,null,0,0,6.7,2012,3
VTS,2012-03-15T23:55:00.000+0000,2012-03-16T00:03:00.000+0000,1,0.97,null,null,-73.998405,40.72475,-73.992217,40.725092,1,null,CSH,6.1,0.5,0.5,null,0,0,7.1,2012,3
CMT,2012-03-01T10:51:02.000+0000,2012-03-01T10:55:56.000+0000,1,1.1,null,null,-74.007293,40.727687,-74.004621,40.741702,1,N,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-17T22:57:00.000+0000,2012-03-17T23:07:00.000+0000,1,1.08,null,null,-73.975947,40.740497,-73.990465,40.748587,1,null,CSH,6.5,0.5,0.5,null,0,0,7.5,2012,3
VTS,2012-03-13T16:08:00.000+0000,2012-03-13T16:17:00.000+0000,1,1.05,null,null,-73.975007,40.755487,-73.984518,40.75249,1,null,CSH,6.5,1,0.5,null,0,0,8,2012,3
